,SampleCode (na),location (na),record count (na),SiteCode (na),sampling_date_JD (na),evaporated (na),bad_filters  (na),storage_time_days (na),Li7 (nM ),B11 (nM ),Ca43 (nM ),Rb85 (nM ),Sr88 (nM ),In115 (nM ),Na23 (nM ),Mg25 (nM ),Al27 (nM ),Si28 (nM ),P31 (nM ),Ca44 (nM ),Mn55 (nM ),Fe56 (nM ),Fe57 (nM ),Co59 (nM ),Ni60 (nM ),Cu63 (nM ),Cu65 (nM ),Zn64 (nM ),Zn66 (nM ),Rb85 (nM ).1,Sr88 (nM ).1,Mo98 (nM ),In115 (nM ).1,Ba138 (nM),Sample id (na),descp no (na),date (na),time (na),year (na),month (na),day (na),hour (na),minute (na),filter pore-size (na),method  (na),method No. (na),DateTime
688,3252.0,0.0,689.0,ERCZO_Elder_Creek_,1523.0,1.0,0.0,762.0,149.56,748.53,370908.25,2.44,1360.74,0.0,319878.34,185248.4,645.56,332024.11,566.44,326430.71,15.02,97.59,103.44,0.41,2.45,-37.66,-25.04,59.62,69.84,2.45,1470.05,1.18,0.0,100.52,3252 K,0.0,3/3/2012,,2012.0,3.0,3.0,0.0,0.0,0.45,ref,9,2012-03-03 00:00:00
689,3306.0,0.0,690.0,ERCZO_Elder_Creek_,1592.0,0.0,0.0,353.0,1371.0,2301.1,2312467.1,13.6,14547.4,-8.1,469141.8,702443.4,122.3,292156.3,259.9,2425910.6,367.6,50.3,51.9,0.9,21.8,-149.0,-122.3,44.0,48.6,15.1,14585.2,33.6,0.0,2888.7,3306 K,0.0,5/11/2012,,2012.0,5.0,11.0,0.0,0.0,0.45,ref,9,2012-05-11 00:00:00
690,3321.0,0.0,691.0,ERCZO_Elder_Creek_,1842.0,0.0,0.0,66.0,108.86,2462.44,297393.9,1.7,1263.29,-16.87,273835.15,157171.74,35.7,249756.05,498.27,278263.18,31.05,13.75,19.56,0.26,-0.14,-18.7,-17.68,5.89,3.69,1.73,1298.84,1.47,0.0,604.08,3321 K,0.0,1/16/2013,,2013.0,1.0,16.0,0.0,0.0,0.45,ref,9,2013-01-16 00:00:00
691,3326.0,0.0,694.0,ERCZO_Elder_Creek_,1781.0,0.0,0.0,112.0,116.8,2395.3,402199.62,2.42,1812.13,0.0,336256.2,201505.43,49.21,241787.81,762.46,372413.36,36.73,45.62,48.76,0.39,1.56,-17.31,-12.05,5.15,4.99,2.09,1798.71,2.37,0.0,134.86,3326 K,0.0,11/16/2012,,2012.0,11.0,16.0,0.0,0.0,0.45,ref,9,2012-11-16 00:00:00
692,3333.0,0.0,695.0,ERCZO_Elder_Creek_,1809.0,0.0,0.0,84.0,114.9,1008.44,280580.38,1.83,1235.45,0.0,238562.81,144960.71,132.65,246217.03,507.18,275013.57,7.91,42.29,42.66,0.12,1.33,-11.04,-5.81,52.41,52.76,1.67,1194.38,1.12,0.0,87.1,3333 K,0.0,12/14/2012,,2012.0,12.0,14.0,0.0,0.0,0.45,ref,9,2012-12-14 00:00:00
693,3346.0,0.0,696.0,ERCZO_Elder_Creek_,1753.0,0.0,0.0,522.0,110.0,63.0,364861.0,2.0,1811.0,0.0,361328.0,188409.0,374.0,312732.0,779.0,387811.0,10.0,39.0,40.0,0.0,1.0,-29.0,-21.0,18.0,17.0,2.0,1775.0,5.0,0.0,125.0,3346 K,0.0,10/19/2012,,2012.0,10.0,19.0,0.0,0.0,0.45,ref,9,2012-10-19 00:00:00
694,3380.0,0.0,697.0,ERCZO_Elder_Creek_,1866.630556,0.0,0.0,71.36944444,115.19,3289.04,300882.34,1.71,1317.48,4.91,283408.26,167141.7,94.84,253144.69,463.45,297325.68,8.29,28.64,27.33,0.15,7.36,-12.75,-8.31,5.6,7.35,1.51,1464.49,1.6,0.0,90.42,3380 K,0.0,2/9/2013,15:08,2013.0,2.0,9.0,15.0,8.0,0.45,GFS,7,2013-02-09 15:08:00
695,3381.0,0.0,698.0,ERCZO_Elder_Creek_,1868.630556,0.0,0.0,69.36944444,106.0,2990.97,290254.93,1.75,1258.86,5.62,276963.83,165930.89,470.47,246814.96,410.06,285425.76,5.09,38.62,38.56,0.2,1.2,-9.99,-6.84,19.12,21.94,1.57,1370.21,1.46,0.0,85.82,3381 K,0.0,2/11/2013,15:08,2013.0,2.0,11.0,15.0,8.0,0.45,GFS,7,2013-02-11 15:08:00
696,3382.0,0.0,699.0,ERCZO_Elder_Creek_,1870.630556,0.0,0.0,67.36944444,104.61,3332.33,302147.49,1.65,1308.99,6.32,280961.7,164078.5,141.2,245468.2,462.68,293573.1,2.57,45.94,47.44,0.09,2.37,-15.97,-11.87,15.73,19.51,1.49,1422.8,1.51,0.0,87.52,3382 K,0.0,2/13/2013,15:08,2013.0,2.0,13.0,15.0,8.0,0.45,GFS,7,2013-02-13 15:08:00
697,3383.0,0.0,700.0,ERCZO_Elder_Creek_,1872.630556,0.0,0.0,65.36944444,111.33,3266.82,311379.44,1.78,1375.85,7.02,292813.2,171692.44,101.74,251244.09,500.81,307291.61,10.19,27.48,27.3,0.17,2.09,-15.37,-11.1,5.13,6.5,1.68,1520.27,1.53,0.0,95.83,3383 K,0.0,2/15/2013,15:08,2013.0,2.0,15.0,15.0,8.0,0.45,GFS,7,2013-02-15 15:08:00
698,3384.0,0.0,701.0,ERCZO_Elder_Creek_,1874.630556,0.0,0.0,63.36944444,108.59,3087.32,302560.5,1.61,1292.83,7.72,280759.98,165844.15,156.08,251464.05,232.64,294448.87,6.3,34.7,33.54,0.14,3.44,-27.54,-21.45,102.42,119.08,1.43,1446.89,1.45,0.0,84.79,3384 K,0.0,2/17/2013,15:08,2013.0,2.0,17.0,15.0,8.0,0.45,GFS,7,2013-02-17 15:08:00
699,3385.0,0.0,702.0,ERCZO_Elder_Creek_,1876.630556,0.0,0.0,61.36944444,104.62,3079.02,293980.93,1.53,1277.3,8.42,267859.33,156051.36,46.85,235926.35,417.26,280683.43,14.7,30.47,31.21,0.12,1.23,-5.69,-4.86,-8.14,-9.59,1.3,1408.64,1.42,0.0,84.65,3385 K,0.0,2/19/2013,15:08,2013.0,2.0,19.0,15.0,8.0,0.45,GFS,7,2013-02-19 15:08:00
700,3386.0,0.0,703.0,ERCZO_Elder_Creek_,1878.630556,0.0,0.0,59.36944444,98.9,3185.21,298077.71,1.5,1305.56,9.13,273960.96,166280.39,44.39,241336.25,368.54,284028.76,7.67,25.49,25.01,0.14,1.53,-8.0,-7.32,1.46,2.54,1.36,1387.0,1.4,0.0,87.25,3386 K,0.0,2/21/2013,15:08,2013.0,2.0,21.0,15.0,8.0,0.45,GFS,7,2013-02-21 15:08:00
701,3387.0,0.0,704.0,ERCZO_Elder_Creek_,1880.630556,0.0,0.0,57.36944444,100.3,3221.13,301597.95,1.55,1317.54,9.83,284324.33,167380.84,57.44,244485.73,450.46,299173.28,5.51,20.02,18.94,0.28,1.06,-7.14,-4.97,27.67,31.33,1.4,1445.47,1.38,0.0,90.54,3387 K,0.0,2/23/2013,15:08,2013.0,2.0,23.0,15.0,8.0,0.45,GFS,7,2013-02-23 15:08:00
702,3388.0,0.0,705.0,ERCZO_Elder_Creek_,1882.630556,0.0,0.0,55.36944444,105.77,3362.81,294136.07,1.63,1348.7,11.93,288866.76,170996.91,58.03,243524.06,409.11,303683.14,7.95,31.37,31.15,0.16,1.7,-8.13,-7.36,-5.68,-8.54,1.5,1435.43,1.55,0.0,94.0,3388 K,0.0,2/25/2013,15:08,2013.0,2.0,25.0,15.0,8.0,0.45,GFS,7,2013-02-25 15:08:00
703,3390.0,0.0,706.0,ERCZO_Elder_Creek_,1893.638889,0.0,0.0,44.36111111,108.91,2793.06,256763.58,1.5,1114.72,11.93,253583.23,144875.91,138.98,240670.23,230.44,254099.35,14.71,62.46,61.24,0.23,5.16,-14.56,-10.64,18.69,18.43,1.43,1219.03,1.04,0.0,101.21,3390 K,0.0,3/8/2013,15:20,2013.0,3.0,8.0,15.0,20.0,0.45,GFS,7,2013-03-08 15:20:00
704,3391.0,0.0,707.0,ERCZO_Elder_Creek_,1895.638889,0.0,0.0,42.36111111,112.28,2951.14,275383.04,1.58,1180.68,11.93,263681.83,154145.25,104.97,254477.26,281.44,266699.93,10.49,41.39,43.1,0.15,7.18,-13.69,-9.63,4.49,5.87,1.37,1302.01,1.34,0.0,91.76,3391 K,0.0,3/10/2013,15:20,2013.0,3.0,10.0,15.0,20.0,0.45,GFS,7,2013-03-10 15:20:00
705,3392.0,0.0,708.0,ERCZO_Elder_Creek_,1897.638889,0.0,0.0,40.36111111,113.01,3275.82,296623.06,1.83,1274.46,11.93,282676.83,162723.98,53.61,255143.26,339.67,286423.09,7.55,22.4,21.16,0.12,1.64,-53.85,-47.36,6.27,6.79,1.65,1382.69,1.34,0.0,82.92,3392 K,0.0,3/12/2013,15:20,2013.0,3.0,12.0,15.0,20.0,0.45,GFS,7,2013-03-12 15:20:00
706,3393.0,0.0,709.0,ERCZO_Elder_Creek_,1899.638889,0.0,0.0,38.36111111,116.42,3212.49,284915.15,1.74,1217.06,11.93,280277.49,161561.72,102.31,250975.85,305.03,281930.75,12.18,18.91,18.07,0.23,7.04,-21.42,-19.19,7.11,8.53,1.65,1357.85,1.32,0.0,79.17,3393 K,0.0,3/14/2013,15:20,2013.0,3.0,14.0,15.0,20.0,0.45,GFS,7,2013-03-14 15:20:00
707,3428.0,0.0,710.0,ERCZO_Elder_Creek_,1900.534722,0.0,0.0,37.46527778,312.37,3255.9,297329.63,1.85,1266.62,11.93,285458.89,168440.71,174.78,255737.89,131.64,291400.52,13.04,57.03,54.36,0.23,6.29,-13.21,-10.61,184.37,213.55,1.7,1402.54,1.5,0.0,78.3,3428 K,0.0,3/15/2013,12:50,2013.0,3.0,15.0,12.0,50.0,0.45,GFS,7,2013-03-15 12:50:00
708,3429.0,0.0,711.0,ERCZO_Elder_Creek_,1901.534722,0.0,0.0,36.46527778,122.29,3254.34,297896.23,1.73,1265.24,11.93,279942.65,164224.08,75.06,253659.67,323.18,288361.58,9.27,26.97,25.2,0.21,10.67,-9.46,-9.08,94.9,114.88,1.71,1408.02,1.33,0.0,82.59,3429 K,0.0,3/16/2013,12:50,2013.0,3.0,16.0,12.0,50.0,0.45,GFS,7,2013-03-16 12:50:00
709,3430.0,0.0,712.0,ERCZO_Elder_Creek_,1902.534722,0.0,0.0,35.46527778,113.94,3331.71,306758.91,1.72,1315.7,11.93,292960.84,172204.78,87.77,260007.36,229.38,299243.62,10.73,49.7,53.96,0.21,5.02,-12.54,-9.67,21.05,21.1,1.62,1399.22,1.41,0.0,79.52,3430 K,0.0,3/17/2013,12:50,2013.0,3.0,17.0,12.0,50.0,0.45,GFS,7,2013-03-17 12:50:00
710,3431.0,0.0,713.0,ERCZO_Elder_Creek_,1903.534722,0.0,0.0,34.46527778,113.02,3293.71,312264.71,1.95,1326.95,11.93,292302.69,169400.82,112.06,252438.08,214.01,305553.1,9.38,45.34,45.26,0.18,6.08,-59.43,-51.45,132.8,150.44,1.95,1461.22,1.25,0.0,79.28,3431 K,0.0,3/18/2013,12:50,2013.0,3.0,18.0,12.0,50.0,0.45,GFS,7,2013-03-18 12:50:00
711,3432.0,0.0,714.0,ERCZO_Elder_Creek_,1904.534722,0.0,0.0,33.46527778,115.2,3409.24,310009.02,1.71,1262.68,11.93,279457.45,166817.87,237.36,246926.39,226.2,291826.0,8.06,146.67,148.15,0.15,2.76,-13.16,-10.78,30.53,35.88,1.56,1377.44,1.43,0.0,80.07,3432 K,0.0,3/19/2013,12:50,2013.0,3.0,19.0,12.0,50.0,0.45,GFS,7,2013-03-19 12:50:00
712,3433.0,0.0,715.0,ERCZO_Elder_Creek_,1905.534722,0.0,0.0,32.46527778,103.19,3130.81,252635.75,1.7,1087.58,11.93,251737.02,142923.72,188.81,219269.52,427.96,249891.8,11.69,142.73,145.6,0.31,7.23,-22.24,-17.87,28.93,32.85,1.57,1197.54,1.21,0.0,76.08,3433 K,0.0,3/20/2013,12:50,2013.0,3.0,20.0,12.0,50.0,0.45,GFS,7,2013-03-20 12:50:00
713,3434.0,0.0,716.0,ERCZO_Elder_Creek_,1906.534722,0.0,0.0,31.46527778,112.72,2847.59,270031.18,1.56,1120.37,11.93,255159.9,150695.18,184.23,242304.8,235.55,260503.66,8.92,86.04,89.23,0.22,2.69,-16.73,-14.59,54.46,63.6,1.55,1258.28,1.15,0.0,73.49,3434 K,0.0,3/21/2013,12:50,2013.0,3.0,21.0,12.0,50.0,0.45,GFS,7,2013-03-21 12:50:00
714,3435.0,0.0,717.0,ERCZO_Elder_Creek_,1907.534722,0.0,0.0,39.46527778,120.3,2997.4,264185.3,1.34,1179.9,0.0,241856.52,137093.99,182.71,228630.64,246.44,251544.94,8.01,64.35,66.71,0.19,2.34,-16.94,-12.18,61.46,60.23,1.2,1235.23,1.05,0.0,70.16,3435 K,0.0,3/22/2013,12:50,2013.0,3.0,22.0,12.0,50.0,0.45,GFS,7,2013-03-22 12:50:00
715,3436.0,0.0,718.0,ERCZO_Elder_Creek_,1908.534722,0.0,0.0,29.46527778,112.96,2876.15,280604.9,1.55,1196.61,11.93,260011.17,150161.24,159.78,241472.61,249.33,272290.16,6.17,27.9,28.03,0.16,1.32,-9.15,-8.51,6.48,8.41,1.47,1334.19,1.16,0.0,83.1,3436 K,0.0,3/23/2013,12:50,2013.0,3.0,23.0,12.0,50.0,0.45,GFS,7,2013-03-23 12:50:00
716,3437.0,0.0,719.0,ERCZO_Elder_Creek_,1909.534722,0.0,0.0,28.46527778,123.72,3107.21,300137.01,1.74,1255.05,11.93,279386.2,161025.57,263.37,256014.6,305.35,285458.49,8.56,76.07,73.39,0.2,8.4,-10.66,-8.11,33.28,32.56,1.71,1380.31,1.37,0.0,81.38,3437 K,0.0,3/24/2013,12:50,2013.0,3.0,24.0,12.0,50.0,0.45,GFS,7,2013-03-24 12:50:00
717,3438.0,0.0,720.0,ERCZO_Elder_Creek_,1910.534722,0.0,0.0,27.46527778,114.02,2676.87,259600.49,1.63,1113.45,11.93,247752.64,145274.28,40.77,234919.31,398.3,254118.09,9.4,27.58,25.43,0.18,2.17,-6.45,-5.66,1.29,1.77,1.57,1222.82,1.26,0.0,80.03,3438 K,0.0,3/25/2013,12:50,2013.0,3.0,25.0,12.0,50.0,0.45,GFS,7,2013-03-25 12:50:00
718,3537.0,0.0,721.0,ERCZO_Elder_Creek_,2119.549306,0.0,0.0,176.4506944,142.3,220.98,405667.79,4.03,1880.65,0.17,391348.45,215249.77,188.83,294642.06,929.01,411949.28,42.86,90.8,94.8,0.39,6.17,-32.54,-30.05,25.45,29.95,3.61,1948.05,3.77,52.03,139.25,3537 K,0.0,10/20/2013,13:11:39,2013.0,10.0,20.0,13.0,11.0,0.45,GFS,7,2013-10-20 13:11:00
719,3538.0,0.0,722.0,ERCZO_Elder_Creek_,2121.55,0.0,0.0,174.45,73.4,461.15,361149.91,1.53,1744.64,0.15,259976.91,149048.39,47.9,273863.74,987.08,386566.75,26.59,36.06,46.94,0.29,3.35,-19.27,-15.41,20.29,22.38,1.55,1851.94,1.99,52.03,133.13,3538 K,0.0,10/22/2013,13:12:09,2013.0,10.0,22.0,13.0,12.0,0.45,GFS,7,2013-10-22 13:12:00
720,3539.0,0.0,723.0,ERCZO_Elder_Creek_,2123.55,0.0,0.0,172.45,90.9,568.02,379746.99,1.78,1805.78,0.12,325759.98,181867.22,47.06,272226.49,664.74,389788.8,24.09,25.95,31.28,0.2,2.07,-12.34,-11.82,92.29,114.97,1.88,1843.46,1.67,52.03,111.75,3539 K,0.0,10/24/2013,13:12:08,2013.0,10.0,24.0,13.0,12.0,0.45,GFS,7,2013-10-24 13:12:00
721,3540.0,0.0,724.0,ERCZO_Elder_Creek_,2125.55,0.0,0.0,170.45,98.0,564.64,389429.23,2.02,1843.54,0.1,372582.09,211418.39,318.0,290692.19,596.42,411695.23,21.42,47.44,54.73,0.2,4.1,-20.33,-16.28,28.97,32.8,2.11,2026.47,2.29,52.03,134.36,3540 K,0.0,10/26/2013,13:12:06,2013.0,10.0,26.0,13.0,12.0,0.45,GFS,7,2013-10-26 13:12:00
722,3541.0,0.0,725.0,ERCZO_Elder_Creek_,2127.55,0.0,0.0,168.45,87.6,566.79,357719.93,1.91,1685.74,0.07,314459.3,179567.02,46.91,248073.47,1164.25,358248.27,24.95,32.14,33.7,0.2,2.98,-18.24,-17.98,13.93,17.87,1.93,1617.27,1.81,52.03,110.98,3541 K,0.0,10/28/2013,13:12:07,2013.0,10.0,28.0,13.0,12.0,0.45,GFS,7,2013-10-28 13:12:00
723,3542.0,0.0,726.0,ERCZO_Elder_Creek_,2129.55,0.0,0.0,166.45,57.5,1096.63,372244.34,1.14,1691.84,0.05,205226.45,115007.66,255.9,294057.91,777.93,396638.38,28.76,45.18,45.53,0.23,1.5,-24.06,-16.9,98.18,114.48,1.2,1742.07,1.63,52.03,127.04,3542 K,0.0,10/30/2013,13:12:05,2013.0,10.0,30.0,13.0,12.0,0.45,GFS,7,2013-10-30 13:12:00
724,3543.0,0.0,727.0,ERCZO_Elder_Creek_,2131.55,0.0,0.0,164.45,78.9,744.23,376892.65,1.56,1779.85,0.02,294048.35,166134.68,58.92,266184.16,896.04,391863.34,24.89,35.43,36.16,0.19,1.98,-16.27,-10.37,21.43,26.23,1.68,1839.7,1.77,52.03,119.93,3543 K,0.0,11/1/2013,13:12:03,2013.0,11.0,1.0,13.0,12.0,0.45,GFS,7,2013-11-01 13:12:00
725,3544.0,0.0,728.0,ERCZO_Elder_Creek_,2133.55,0.0,0.0,162.45,42.8,1156.43,349068.33,0.74,1634.51,0.0,137896.28,86518.85,112.03,268946.58,873.97,366441.11,23.93,44.61,52.54,0.1,1.58,-8.09,-5.8,18.44,21.32,0.78,1696.64,1.07,52.03,117.1,3544 K,0.0,11/3/2013,13:12:01,2013.0,11.0,3.0,13.0,12.0,0.45,GFS,7,2013-11-03 13:12:00
726,3545.0,0.0,729.0,ERCZO_Elder_Creek_,2135.55,0.0,0.0,160.45,92.5,340.22,327678.14,1.81,1619.36,-0.03,367196.94,205437.97,71.82,260688.62,570.56,327618.5,15.62,35.97,41.82,0.11,1.72,-10.32,-7.95,16.75,20.17,1.82,1617.58,3.18,52.03,99.13,3545 K,0.0,11/5/2013,13:12:01,2013.0,11.0,5.0,13.0,12.0,0.45,GFS,7,2013-11-05 13:12:00
727,3546.0,0.0,730.0,ERCZO_Elder_Creek_,2137.549306,0.0,0.0,158.4506944,78.1,698.97,397599.92,1.65,1863.11,-0.05,303391.78,171306.52,85.89,268576.47,1035.32,409579.75,36.17,42.79,39.26,0.2,2.39,-19.19,-10.48,23.69,27.39,1.64,1890.03,1.77,52.03,129.58,3546 K,0.0,11/7/2013,13:11:59,2013.0,11.0,7.0,13.0,11.0,0.45,GFS,7,2013-11-07 13:11:00
728,3547.0,0.0,731.0,ERCZO_Elder_Creek_,2139.549306,0.0,0.0,156.4506944,97.8,450.65,383917.61,1.93,1853.2,-0.08,367841.26,209833.95,80.61,283766.45,553.98,400230.73,15.11,40.92,43.75,0.14,1.98,-12.59,-10.57,21.53,26.39,2.01,1866.66,2.01,52.03,120.69,3547 K,0.0,11/9/2013,13:11:57,2013.0,11.0,9.0,13.0,11.0,0.45,GFS,7,2013-11-09 13:11:00
729,3548.0,0.0,732.0,ERCZO_Elder_Creek_,2141.549306,0.0,0.0,154.4506944,57.9,991.01,361492.09,0.89,1719.44,-0.1,183830.33,117205.81,104.58,281231.76,569.66,385373.15,13.78,37.47,39.49,0.08,1.77,-11.58,-9.3,15.29,19.84,0.96,1750.27,1.21,52.03,114.49,3548 K,0.0,11/11/2013,13:11:56,2013.0,11.0,11.0,13.0,11.0,0.45,GFS,7,2013-11-11 13:11:00
730,3550.0,0.0,733.0,ERCZO_Elder_Creek_,2145.549306,0.0,0.0,150.4506944,59.9,1143.88,386013.0,1.03,1855.42,-0.22,191211.63,115997.65,39.01,265942.63,566.16,394537.68,13.27,38.55,39.59,0.11,2.07,-15.61,-13.67,22.72,26.49,1.17,1761.78,1.24,52.03,119.39,3550 K,0.0,11/15/2013,13:11:59,2013.0,11.0,15.0,13.0,11.0,0.45,GFS,7,2013-11-15 13:11:00
731,3551.0,0.0,734.0,ERCZO_Elder_Creek_,2147.549306,0.0,0.0,148.4506944,90.1,525.22,397682.21,1.78,1927.25,-0.24,345963.57,192164.59,51.24,258828.17,563.54,420622.61,13.37,83.38,85.81,0.29,8.48,-16.06,-12.18,26.92,31.98,1.82,1924.59,3.86,52.03,115.56,3551 K,0.0,11/17/2013,13:11:59,2013.0,11.0,17.0,13.0,11.0,0.45,GFS,7,2013-11-17 13:11:00
732,3552.0,0.0,735.0,ERCZO_Elder_Creek_,2148.584028,0.0,0.0,147.41597219999997,96.1,506.45,375426.36,1.81,1790.41,-0.25,362743.15,205923.28,139.57,264087.41,491.38,387065.82,18.68,379.31,375.84,0.89,49.41,-23.22,-21.32,82.83,97.14,2.01,1798.51,13.61,52.03,113.9,3552 K,0.0,11/18/2013,14:01:32,2013.0,11.0,18.0,14.0,1.0,0.45,GFS,7,2013-11-18 14:01:00
733,3555.0,0.0,736.0,ERCZO_Elder_Creek_,2151.584722,0.0,0.0,144.4152778,58.5,388.06,357252.61,1.26,1654.71,-0.26,198906.66,122057.12,48.67,266447.11,763.15,357611.79,16.37,55.3,58.67,0.13,2.09,-23.92,-15.47,21.21,24.55,1.34,1642.72,1.29,52.03,111.82,3555 K,0.0,11/21/2013,14:02:05,2013.0,11.0,21.0,14.0,2.0,0.45,GFS,7,2013-11-21 14:02:00
734,3556.0,0.0,737.0,ERCZO_Elder_Creek_,2153.584028,0.0,0.0,142.41597219999997,94.2,119.7,372353.72,1.91,1768.14,-0.27,347804.95,197527.14,54.43,269235.04,676.51,384018.67,12.59,65.53,57.66,0.23,3.05,-19.85,-15.67,20.23,25.14,2.12,1781.33,2.5,52.03,113.14,3556 K,0.0,11/23/2013,14:01:36,2013.0,11.0,23.0,14.0,1.0,0.45,GFS,7,2013-11-23 14:01:00
735,3557.0,0.0,738.0,ERCZO_Elder_Creek_,2155.584722,0.0,0.0,140.4152778,90.6,217.04,362255.19,1.73,1744.29,-0.28,350736.25,199172.46,51.06,255448.99,613.86,373478.36,9.96,30.85,35.58,0.15,2.29,-34.2,-26.45,18.16,22.17,1.8,1759.77,1.83,52.03,104.97,3557 K,0.0,11/25/2013,14:02:08,2013.0,11.0,25.0,14.0,2.0,0.45,GFS,7,2013-11-25 14:02:00
736,3558.0,0.0,739.0,ERCZO_Elder_Creek_,2157.584722,0.0,0.0,138.4152778,90.5,240.43,365598.14,1.68,1764.09,-0.29,356611.47,204933.09,50.49,273423.54,556.73,385102.33,10.71,29.42,26.93,0.16,2.22,-12.04,-12.04,22.56,26.28,1.81,1859.75,1.9,52.03,114.17,3558 K,0.0,11/27/2013,14:02:09,2013.0,11.0,27.0,14.0,2.0,0.45,GFS,7,2013-11-27 14:02:00
737,3559.0,0.0,740.0,ERCZO_Elder_Creek_,2159.584722,0.0,0.0,136.4152778,90.8,210.27,368943.43,1.77,1765.02,-0.3,361294.46,201254.27,37.96,272248.77,550.64,395289.7,8.0,31.15,30.74,0.15,2.91,-13.79,-7.63,31.81,38.91,1.85,1803.53,2.99,52.03,115.43,3559 K,0.0,11/29/2013,14:02:11,2013.0,11.0,29.0,14.0,2.0,0.45,GFS,7,2013-11-29 14:02:00
738,3607.0,0.0,741.0,ERCZO_Elder_Creek_,2175.61875,0.0,0.0,120.38125,87.0,520.68,353118.11,1.45,1734.27,-0.31,343596.47,197405.81,31.17,253133.95,471.65,372364.7,11.31,28.96,33.89,0.09,1.69,-9.59,-5.49,15.69,17.21,1.45,1740.37,1.67,52.03,110.91,3607 K,0.0,12/15/2013,14:51:06,2013.0,12.0,15.0,14.0,51.0,0.45,GFS,7,2013-12-15 14:51:00
739,3608.0,0.0,742.0,ERCZO_Elder_Creek_,2177.61875,0.0,0.0,118.38125,84.1,615.4,351770.64,1.45,1777.21,-0.32,352626.4,198855.24,-1.22,266200.36,479.47,380743.49,11.03,22.15,21.68,0.07,1.17,-8.4,-7.53,16.93,19.71,1.65,1780.62,2.27,52.03,114.57,3608 K,0.0,12/17/2013,14:51:12,2013.0,12.0,17.0,14.0,51.0,0.45,GFS,7,2013-12-17 14:51:00
740,3609.0,0.0,743.0,ERCZO_Elder_Creek_,2179.61875,0.0,0.0,116.38125,86.4,337.05,365957.65,1.5,1742.53,-0.34,354766.17,178383.73,27.18,268891.7,497.04,381733.92,13.36,23.44,29.24,0.12,3.27,-17.83,-12.94,19.77,20.63,1.63,1771.06,2.5,52.03,113.24,3609 K,0.0,12/19/2013,14:51:10,2013.0,12.0,19.0,14.0,51.0,0.45,GFS,7,2013-12-19 14:51:00
741,3610.0,0.0,744.0,ERCZO_Elder_Creek_,2181.61875,0.0,0.0,114.38125,84.7,360.86,361305.97,1.53,1750.37,-0.22,357851.91,202265.3,14.98,264794.98,482.32,378452.83,12.26,24.68,28.7,0.13,1.38,-13.36,-6.34,24.47,29.07,1.69,1784.66,1.86,52.03,114.72,3610 K,0.0,12/21/2013,14:51:09,2013.0,12.0,21.0,14.0,51.0,0.45,GFS,7,2013-12-21 14:51:00
742,3611.0,0.0,745.0,ERCZO_Elder_Creek_,2183.61875,0.0,0.0,112.38125,86.0,398.27,358530.45,1.52,1782.47,-0.17,358837.35,194707.06,10.05,260186.51,493.02,374899.46,7.93,8.36,20.74,0.13,3.89,-10.65,-5.21,24.99,30.93,1.54,1714.54,1.67,52.03,112.09,3611 K,0.0,12/23/2013,14:51:06,2013.0,12.0,23.0,14.0,51.0,0.45,GFS,7,2013-12-23 14:51:00
743,3612.0,0.0,746.0,ERCZO_Elder_Creek_,2185.61875,0.0,0.0,110.38125,84.7,162.34,355754.55,1.44,1771.55,-0.13,351676.68,199468.12,3.3,260664.83,406.57,376245.42,7.49,20.78,17.06,0.09,1.78,-8.36,-4.24,14.05,15.81,1.52,1706.93,1.97,52.03,108.26,3612 K,0.0,12/25/2013,14:51:05,2013.0,12.0,25.0,14.0,51.0,0.45,GFS,7,2013-12-25 14:51:00
744,3613.0,0.0,747.0,ERCZO_Elder_Creek_,2187.61875,0.0,0.0,108.38125,85.2,374.46,371221.94,1.49,1783.03,-0.08,366033.4,204014.78,27.36,270393.56,453.55,391002.3,7.05,22.35,20.58,0.07,1.04,-8.38,-6.59,18.94,24.96,1.62,1732.74,1.78,52.03,114.15,3613 K,0.0,12/27/2013,14:51:03,2013.0,12.0,27.0,14.0,51.0,0.45,GFS,7,2013-12-27 14:51:00
745,3720.0,0.0,748.0,ERCZO_Elder_Creek_,2218.709028,0.0,0.0,77.29097222,84.9,405.63,350635.09,1.64,1719.31,-0.03,362369.98,200670.05,35.78,260287.53,375.06,371280.94,8.65,36.47,35.26,0.15,3.11,-17.23,-13.16,15.95,20.22,1.65,1734.07,2.56,52.03,111.13,3720 k,0.0,1/27/2014,17:01:43,2014.0,1.0,27.0,17.0,1.0,0.45,GFS,7,2014-01-27 17:01:00
746,3721.0,0.0,749.0,ERCZO_Elder_Creek_,2220.709722,0.0,0.0,75.29027778,86.3,304.26,345407.3,1.95,1703.09,0.02,342681.93,188147.98,117.4,254731.78,611.94,363032.67,26.2,113.38,117.65,0.14,2.38,-32.42,-27.77,43.66,54.12,2.07,1702.47,1.83,52.03,108.99,3721 k,0.0,1/29/2014,17:02:13,2014.0,1.0,29.0,17.0,2.0,0.45,GFS,7,2014-01-29 17:02:00
