DateTime,SiteCode,SampleCode,SamplingMethod,SampleType,pH,EC,DO,Temp,TIC,TOC,TN,F-,Cl-,NO2-,Br-,NO3-,SO4,PO4,Be9,B11,Na23,Mg24,Al27,Si28,P31,K39,Ca40,Ti49,V51,Cr52,Mn55,Fe56,Co59,Ni60,Cu63,Zn64,As75,Se78,Sr88,Y89,Mo98,Ag107,Cd111,Sn118,Sb121,Ba138,La139,Ce140,Pr141,Nd145,Sm147,Eu153,Gd157,Tb159,Dy164,Ho165,Er166,Tm169,Yb174,Lu175,Tl205,Pb208,U238,NH4-N,Ortho-P,FI,HIX,UVA254,UVA280,SUVA254,SUVA280,SamplingNote
MST,,,,,pH,uS/cm,%,degC,mg/L,mg/L,mg/L,umoles/L,umoles/L,umoles/L,umoles/L,umoles/L,umoles/L,umoles/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ng/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ug/L,ug/L,ng/L,(mg/L),(mg/L),nm/nm,nm/nm,au,au,au,au,
(Detection limit),,,,,,,,,0.0002,0.0003,0.0002,2.37,0.82,3.34,1.9,0.51,0.84,1.45,0.00424,2.26495,0.75816,0.04031,0.00424,0.66,3.26683,0.14425,0.42426,0.01061,0.15274,0.12304,0.00212,0.17607,0.12516,0.00636,0.00212,0.01485,0.00849,0.27153,0.01273,0.76368,0.07637,0.01273,0.03818,0.17819,0.00636,0.01909,2.10011,4.5184,0.36062,0.67882,0.19092,0.97581,0.78489,0.04243,0.29689,0.04243,0.29689,0.0212,0.063,0.0212,0.06576,0.00212,0.13649,0.01,0.01,,,,,,,
(Lab Method),,,,,pH_EC1,pH_EC1,OxyTem,OxyTem,TOC-VCSH,TOC-VCSH,TOC-VCSH,DionexIC,DionexIC,DionexIC,DionexIC,DionexIC,DionexIC,DionexIC,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,SmartChem200,SmartChem200,Fluoromax4,Fluoromax4,UV_Vis,UV_Vis,UV_Vis,UV_Vis,
1/4/2012 16:45,MG_WEIR,WEIR-2063,GRAB_Auto,SW,-9999,-9999,-9999,-9999,3.04,10.96,0.24,"-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00",0.002,0.44,"3,904.95","1,278.03",255.5,"4,660.00",1.63,832.81,"5,424.91",3.71,0.08,0.06,2.81,180.33,0.35,0,11.32,4.47,0,6.5,27.76,852.16,0.04,0.01,0.02,0.09,0,6.69,330.72,"1,000.69",114.85,69.82,134.59,33.47,165.96,28.66,163.76,32.47,95.81,12.73,89.09,14.73,0.03,0.2,259.71,"-9,999.00","-9,999.00",-9999,-9999,-9999,-9999,-9999,-9999,
1/4/2012 14:00,MG_GOUT,GOUT-1114,GRAB,SW,-9999,-9999,-9999,-9999,1.1,11.89,0.28,"-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00",0.002,1.13,"2,859.70",480.06,287.81,"2,940.00",1.63,539.51,"2,200.37",3.84,0.08,0.06,1.56,138.85,0.18,0,4.24,5.05,0,4.55,17.01,"1,055.18",0.04,0.01,0.02,0.09,0,3.65,544.55,"1,729.78",173.73,0.34,195.58,38.95,209.97,36.84,190.64,36.64,103.27,13.79,108.61,14.7,0.03,0.31,80.77,"-9,999.00","-9,999.00",-9999,-9999,-9999,-9999,-9999,-9999,
1/4/2012 16:30,MG_SOUT,SOUT-1240,GRAB,SW,-9999,-9999,-9999,-9999,2.82,11.32,0.25,"-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00",0.002,0.48,"3,633.23","1,139.44",265.2,"3,600.00",1.63,780.59,"5,212.89",3.84,0.08,0.06,2.96,183.19,0.33,0,9.97,5.28,0,6.16,26.83,885.19,0.04,0.01,0.02,0.09,0,6.97,344.23,"1,010.94",120.08,107.39,133.95,32.7,160.58,29.26,165.44,30.88,95.78,13.26,98.11,14.98,0.03,0.18,236.04,"-9,999.00","-9,999.00",-9999,-9999,-9999,-9999,-9999,-9999,
1/4/2012 16:05,MG_S_SEEP,SSEEP-1179,GRAB,SW,-9999,-9999,-9999,-9999,2.43,8.17,0.26,"-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00",0.002,2.03,"4,090.55","2,412.38",291.96,"5,300.00",1.63,"1,937.78","3,890.20",21.8,0.08,0.06,7.18,232.76,0.81,5.12,36.67,10.78,0,8.49,23.98,"3,028.91",0.04,0.01,0.02,0.09,0,10.03,876.07,"2,256.40",368.89,"1,199.27",524.14,127.75,565.58,93.03,569.39,116.81,373.91,54.59,390.27,61.62,0.03,0.13,337.32,"-9,999.00","-9,999.00",-9999,-9999,-9999,-9999,-9999,-9999,
1/9/2012 13:50,MG_S_SEEP,SSEEP-1180,GRAB,SW,5.27,72.4,-9999,-9999,2.44,8.04,0.34,11.06,84.24,1.67,0.95,0.26,232.68,0.73,0.002,1.43,"4,675.71","2,728.50",184.94,"6,240.00",1.63,"1,946.01","5,351.04",3.87,0.08,0.06,3.96,187.96,0.7,5,35.94,6.52,0,6.92,25.34,"2,763.33",0.04,0.01,0.02,0.09,0,9.33,655.06,"1,798.28",314.31,"1,161.39",487.95,110.9,473.17,83.15,505.15,108.99,332.41,54.4,358.85,58.52,0.03,0.06,302.79,"-9,999.00","-9,999.00",-9999,-9999,-9999,-9999,-9999,-9999,
1/9/2012 12:05,MG_GOUT,GOUT-1115,GRAB,SW,5.99,36,-9999,-9999,1.56,10.08,0.25,1.19,51.16,1.67,0.95,0.26,43.89,0.73,0.002,1.13,"3,228.31",590.22,270.37,"3,620.00",1.63,494.79,"2,288.86",2.82,0.08,0.06,1.83,112.12,0.11,0,4.35,3.38,0,4.77,19.93,933.81,0.04,0.01,0.02,0.09,0,4.56,439.21,"1,420.80",144.83,0.34,169.57,30.95,176.89,31.25,177.69,34.96,92.75,12.72,96.06,14.22,0.03,0.21,85.18,"-9,999.00","-9,999.00",-9999,-9999,-9999,-9999,-9999,-9999,
1/9/2012 14:30,MG_WEIR,WEIR-2064,GRAB_Auto,SW,6.5,60.7,-9999,-9999,4.21,8.61,0.21,13.79,64.99,1.67,0.95,0.26,57.51,0.73,0.002,0.29,"4,412.91","1,444.35",175.08,"5,640.00",1.63,865.7,"5,972.77",3.22,0.08,0.06,2.35,117.04,0.29,0,9.96,3.11,0,6.57,30.12,627.81,0.04,0.01,0.02,0.09,0,5.97,222.68,716.09,75.56,11.28,96.38,20.22,104.69,18.62,107.49,21.32,61.65,9.51,63.45,10.11,0.03,0.17,215.32,"-9,999.00","-9,999.00",-9999,-9999,-9999,-9999,-9999,-9999,
1/9/2012 14:20,MG_SOUT,SOUT-1241,GRAB,SW,6.56,66.7,-9999,-9999,3.86,8.82,0.21,10.5,66.79,1.67,0.95,0.26,46.19,0.73,0.002,1.13,"4,456.21","1,293.07",185.59,"4,760.00",1.63,808.48,"5,731.56",3.31,0.08,0.06,2.28,138.68,0.28,0,9.56,4.04,0,6.57,29.84,683.03,0.04,0.01,0.02,0.09,0,6.51,240.05,809.99,87.44,40.69,107.1,26.85,126.36,21.06,121.17,26.55,70.47,11.98,77.76,11.98,0.03,0.21,191.78,"-9,999.00","-9,999.00",-9999,-9999,-9999,-9999,-9999,-9999,
1/17/2012 15:55,MG_WEIR,WEIR-2065,GRAB_Auto,SW,7.35,54,-9999,-9999,3.43,11.92,0.34,"-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00",-9999,"-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00",-9999,-9999,-9999,-9999,-9999,-9999,
1/17/2012 14:15,MG_GOUT,GOUT-1116,GRAB,SW,7.26,50.4,-9999,-9999,3.03,12.63,0.25,"-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00",-9999,"-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00",-9999,-9999,-9999,-9999,-9999,-9999,
1/17/2012 15:35,MG_S_SEEP,SSEEP-1181,GRAB,SW,7.23,80.9,-9999,-9999,2.79,6.19,1.31,"-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00",-9999,"-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00",-9999,-9999,-9999,-9999,-9999,-9999,
1/17/2012 13:45,MG_SOUT,SOUT-1242,GRAB,SW,6.71,37.8,-9999,-9999,1.24,12.05,0.28,"-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00",-9999,"-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00",-9999,-9999,-9999,-9999,-9999,-9999,
1/23/2012 15:15,MG_WEIR,WEIR-2082,GRAB_Auto,SW,6.57,59.5,-9999,-9999,4.49,8.65,0.25,10.56,60.66,1.67,0.95,0.26,59.25,0.73,-9999,"-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00",-9999,-9999,-9999,-9999,-9999,-9999,
1/23/2012 15:10,MG_SOUT,SOUT-1243,GRAB,SW,6.42,57.9,-9999,-9999,3.85,8.81,0.29,1.19,43.15,1.67,0.95,0.26,43.41,0.73,-9999,"-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00",-9999,-9999,-9999,-9999,-9999,-9999,
1/23/2012 13:30,MG_GOUT,GOUT-1117,GRAB,SW,5.97,32.6,-9999,-9999,1.54,9.64,0.2,9.13,57.14,1.67,0.95,0.26,45.64,0.73,-9999,"-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00",-9999,-9999,-9999,-9999,-9999,-9999,
1/23/2012 14:55,MG_S_SEEP,SEEP-1182,GRAB,SW,5.41,68.1,-9999,-9999,2.83,7.22,0.23,13.11,75.5,1.67,0.95,0.26,175.19,0.73,-9999,"-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00","-9,999.00",-9999,-9999,-9999,-9999,-9999,-9999,
1/30/2012 14:35,MG_WEIR,WEIR-2083,GRAB_Auto,SW,6.59,65.8,-9999,-9999,4.07,8.12,0.21,1.19,57.31,1.67,0.95,0.26,54.33,0.73,0.002,2.52,"4,472.00","1,690.00",488,"-9,999.00",13.08,810,17.57,27.26,1.49,0.06,0,204.3,0.06,0,0,0.01,0,30.7,35.48,377.8,0.04,0.01,0.02,0.09,0,0.01,181.7,546.9,51.5,268.7,74.2,0.73,30.65,14.6,58.6,14.7,55.3,7.9,52.9,8,0.03,0,157.3,"-9,999.00","-9,999.00",-9999,-9999,-9999,-9999,-9999,-9999,
1/30/2012 12:25,MG_GOUT,GOUT-1118,GRAB,SW,6,44.7,-9999,-9999,1.72,8.95,0.19,1.19,46.64,1.67,0.95,0.26,44.93,0.73,0.002,1.65,"3,612.00",812,850,"-9,999.00",1.63,415,7.99,59,0.08,0.06,0,133.3,0.06,0,0,28.6,0,17.7,27.92,501.8,0.04,0.01,0.02,0.09,0,0.01,278.7,860.9,91.7,391.7,134.7,1.67,83.8,20.5,111.7,13.5,62.9,7.4,57.2,7.3,0.03,0,72.5,"-9,999.00","-9,999.00",-9999,-9999,-9999,-9999,-9999,-9999,
1/30/2012 14:15,MG_SOUT,SOUT-1244,GRAB,SW,6.7,60.4,-9999,-9999,4.08,8.34,0.22,1.19,54.1,1.67,0.95,0.26,41.67,0.73,0.002,2.89,"4,372.00","1,488.00",368,"-9,999.00",12.2,893,16.97,0.01,1.3,0.06,0,138.3,0.06,0,0,0.01,0,28.7,33.68,372.8,0.04,0.01,0.02,0.09,0,0.01,143.9,454.9,64.98,216.7,63.6,0.52,38.8,11,65.2,14.7,52.5,7.4,39.2,7.8,0.03,0,126,"-9,999.00","-9,999.00",-9999,-9999,-9999,-9999,-9999,-9999,
1/30/2012 15:55,MG_S_SEEP,SSEEP-1183,GRAB,SW,5.47,83.4,-9999,-9999,3.41,7.22,0.26,1.19,65.32,1.67,0.95,0.26,198.43,0.73,0.002,3.51,"4,332.00","2,884.00",314,"-9,999.00",21,"1,272.00",14.37,0.01,0.08,0.06,0,113.3,0.06,0,33.24,0.01,0,23.6,27.46,"1,569.80",0.04,0.01,0.02,0.09,0,0.01,414.7,996.9,188.1,913.7,279.9,7.63,295,53.2,308.5,68.8,194.4,34.2,228.6,32.7,0.03,0,200.8,"-9,999.00","-9,999.00",-9999,-9999,-9999,-9999,-9999,-9999,
2/6/2012 13:40,MG_GOUT,GOUT-1119,GRAB,SW,-9999,-9999,-9999,-9999,1.9,7.28,0.23,1.19,52.94,1.67,0.95,0.26,53.32,0.73,0.002,1.13,"4,639.90",591.3,228.47,"5,160.00",1.63,769.62,"2,642.46",4.23,0.08,0.06,1.85,110.62,0.12,0,4.4,10.79,0,5.98,21.32,694.92,0.04,0.01,0.02,0.09,0,4.56,328.45,"1,085.68",112.52,0.34,144.91,24.8,129.95,25.72,122.67,23.88,67.94,10.45,72.15,10.35,0.03,0.31,68.19,"-9,999.00","-9,999.00",-9999,-9999,-9999,-9999,-9999,-9999,
2/6/2012 15:20,MG_SOUT,SOUT-1245,GRAB,SW,-9999,-9999,-9999,-9999,4.59,7.38,0.57,1.19,58.4,1.67,0.95,0.26,43.08,0.73,0.002,1.13,"5,236.73","1,395.80",140.56,"5,340.00",1.63,912,"6,799.74",4.65,0.08,0.06,1.72,124.26,0.28,0,7.79,4.99,0,7.51,32.2,454.58,1.16,0.01,0.02,0.09,0,6.09,162.53,477.3,59.71,59.35,70.72,15.08,69.09,13.76,84.27,16.92,50.54,6.73,49.83,8.15,0.03,0.21,145.86,"-9,999.00","-9,999.00",-9999,-9999,-9999,-9999,-9999,-9999,
2/6/2012 15:35,MG_WEIR,WEIR-2084,GRAB_Auto,SW,-9999,-9999,-9999,-9999,4.73,6.61,0.22,1.19,58.02,1.67,0.95,0.26,56.73,0.73,0.002,1.13,"5,474.31","1,561.13",139.9,"5,780.00",1.63,952.37,"7,335.50",4.96,0.08,0.06,2.2,132.81,0.28,0,7.69,14.07,0,7.48,33.06,418.99,2.45,0.01,0.02,0.09,0,5.65,155.69,466.96,52.74,49.13,68.36,15.72,58.62,12.27,75.56,15.11,43.82,7,43.51,7.1,0.03,0.28,177.64,"-9,999.00","-9,999.00",-9999,-9999,-9999,-9999,-9999,-9999,
2/13/2012 13:00,MG_GOUT,GOUT-1120,GRAB,SW,6.12,3.6,-9999,-9999,4.68,7.7,0.21,1.19,47.43,1.67,0.95,0.26,52.37,0.73,0.159,4.83,"4,602.73",552.13,190.7,"5,935.17",8.88,653.35,"1,878.36",2.4,0.08,0.06,1.91,111.32,0.11,0.71,4.64,17.16,0.36,4.96,19.31,727.23,7.85,0.04,0.16,0.03,0.07,3.11,357.76,"1,183.01",115.96,0.34,139.85,26.77,143.79,25.39,145.77,30.1,74.71,0.01,79.25,0.01,0.11,0.17,63.56,"-9,999.00","-9,999.00",-9999,-9999,-9999,-9999,-9999,-9999,
2/13/2012 15:00,MG_SOUT,SOUT-1246,GRAB,SW,6.82,4.8,-9999,-9999,2.15,7.58,0.39,1.19,57.45,1.67,0.95,0.26,43.09,0.73,0.065,5.14,"4,482.93","1,343.09",126.7,"5,808.34",7.9,793.41,"5,504.95",2.53,0.08,0.06,1.7,107.5,0.26,0.61,8.45,4.39,0.18,6.62,30.1,496.86,9.27,0.01,0.05,0,0.04,5.65,182.29,520.4,65.8,70.3,71.34,18.4,84.08,16.26,98.41,0.02,56.02,0.01,55.92,0.01,0.1,0.24,142.18,"-9,999.00","-9,999.00",-9999,-9999,-9999,-9999,-9999,-9999,
2/13/2012 15:45,MG_WEIR,WEIR-2085,GRAB_Auto,SW,6.87,5.5,-9999,-9999,4.43,6.89,0.19,1.19,54.49,1.67,0.95,0.26,55.99,0.73,0.166,5.52,"4,568.15","1,499.66",109.67,"5,698.49",5.02,909.63,"5,724.91",2.52,0.08,0.06,2.06,105.22,0.26,0.66,8.26,13.04,0.21,6.38,30.79,435.6,10.69,0.02,0.68,0.02,0.13,5.66,156.12,483.63,53.71,43.52,66.46,15.94,77.01,12.57,82.33,0.02,54.22,0.01,49.9,0.01,0.09,0.23,174.09,"-9,999.00","-9,999.00",-9999,-9999,-9999,-9999,-9999,-9999,
2/20/2012 15:45,MG_GOUT,GOUT-1121,GRAB,SW,-9999,-9999,-9999,-9999,1.84,8.19,0.23,1.19,68.42,1.67,0.95,0.26,60.01,0.73,0.002,1.13,"4,036.02",549.38,210.33,"11,751.00",25.97,632.22,"2,335.14",1.48,0.08,0.06,1.78,45.78,0.06,0,2.8,5.39,0,4.62,22.99,755.1,0.04,0.01,0.02,0.09,0,3.99,385.06,"1,304.69",121.49,52.35,153.44,28.02,27.2,164.56,156.23,27.46,79.96,10.73,79.7,11.72,0.03,0,64.46,"-9,999.00","-9,999.00",-9999,-9999,-9999,-9999,-9999,-9999,
2/20/2012 15:55,MG_SOUT,SOUT-1247,GRAB,SW,-9999,-9999,-9999,-9999,5.43,6.2,0.19,11.65,71.53,1.67,0.95,0.26,51.47,0.73,0.002,1.56,"4,912.29","1,492.50",106.19,"9,555.00",37.76,984.89,"7,371.47",1.59,0.08,0.06,1.24,37.45,0.06,0,6.51,5.81,0,6.08,37.35,418.69,1.86,0.01,0.02,0.09,0,6.74,147.92,453.51,50.87,96.57,66.08,15.49,73.73,13.26,78.86,15.84,47.58,6.53,47.82,6.09,0.03,0,115.6,"-9,999.00","-9,999.00",-9999,-9999,-9999,-9999,-9999,-9999,
2/20/2012 16:15,MG_WEIR,WEIR-2110,GRAB_Auto,SW,-9999,-9999,-9999,-9999,5.63,6.25,0.22,13.96,72.71,1.67,0.95,0.26,64.21,0.73,0.002,1.5,"5,565.52","1,782.81",113.35,"10,251.00",48.93,"1,057.23","7,929.20",1.83,0.08,0.06,1.77,43.56,0.06,0,6.22,0.01,0,6.2,38.19,372.36,3.17,0.01,0.02,0.09,0,6.32,137.88,497.36,48.37,55.41,59.14,14.99,61.42,12.86,71.51,14.43,46.9,6.63,42.18,7.92,0.03,0,149.11,"-9,999.00","-9,999.00",-9999,-9999,-9999,-9999,-9999,-9999,
2/27/2012 12:10,MG_GOUT,GOUT-1122,GRAB,SW,-9999,-9999,-9999,-9999,2.33,8.88,0.26,1.19,68.25,1.67,0.95,0.26,56.38,0.73,0.002,1.02,"4,176.40",565.97,264.06,"9,524.00",42.81,631.81,"2,533.29",2.22,0.08,0.06,1.68,57.49,0.06,0,3.14,3.74,0,4.7,23.99,841.66,0.04,0.01,0.02,0.09,0,4.41,451.52,"1,417.95",144.07,84,170.52,31.17,30.57,184.52,163.15,32.03,92.91,12.9,85.06,12.37,0.03,0,79.05,"-9,999.00","-9,999.00",-9999,-9999,-9999,-9999,-9999,-9999,
2/27/2012 15:00,MG_SOUT,SOUT-1248,GRAB,SW,-9999,-9999,-9999,-9999,4.93,7.87,0.2,13.52,62.71,1.67,0.95,0.26,48.55,0.73,0.002,1.96,"4,683.64","1,389.47",206.66,"9,837.00",56.23,953.36,"6,703.96",3.23,0.08,0.06,1.78,77.91,0.06,0,8.49,2.69,0,6.38,37.36,573.93,1.69,0.01,0.02,0.09,0,7.72,214.87,604.3,73.36,158.62,101.36,22.47,16.88,107.19,106.08,19.53,60.13,8.74,65.06,8.81,0.03,0,149.03,"-9,999.00","-9,999.00",-9999,-9999,-9999,-9999,-9999,-9999,
2/27/2012 14:30,MG_S_SEEP,SSEEP-1184,GRAB,SW,-9999,-9999,-9999,-9999,4.45,8.43,0.31,15.23,80.92,1.67,0.95,0.26,267.14,0.73,0.002,2.17,"4,347.39","2,959.54",147.29,"9,726.00",22.21,"2,204.34","5,090.73",2.29,0.08,0.06,4.19,54.87,0.06,5.07,32.57,4,0,5.95,31.07,"2,755.22",0.04,0.01,0.02,0.09,0,10.85,653.42,"1,544.62",312.06,"1,394.04",493.44,110.05,84.65,539.08,499.14,106.21,346.37,52.83,364.44,60.57,0.03,0,262.12,"-9,999.00","-9,999.00",-9999,-9999,-9999,-9999,-9999,-9999,
2/27/2012 15:10,MG_WEIR,WEIR-2111,GRAB_Auto,SW,-9999,-9999,-9999,-9999,5.41,7.35,0.18,15.17,66.31,1.67,0.95,0.26,64.3,0.73,0.002,1.53,"5,234.17","1,728.79",184.78,"10,072.00",20.74,"1,086.73","7,698.52",3.41,0.08,0.06,2.16,88.87,0.06,0,7.13,2.93,0,6.55,37.08,481.72,2.97,0.01,0.02,0.09,0,7.44,195.22,557.72,68.69,129.42,84.86,18.18,87.47,14.2,93.16,17.72,53.83,7.51,54.38,8.8,0.03,0,160.57,"-9,999.00","-9,999.00",-9999,-9999,-9999,-9999,-9999,-9999,
3/5/2012 12:30,MG_GOUT,GOUT-1223,GRAB,SW,6.21,-9999,61,6.3,3.09,8.2,0.4,15.02,54.49,1.67,0.95,0.26,49.22,0.73,0.002,3.43,"8,228.00","1,094.00",372.33,"13,298.00",98.38,"1,873.44","3,525.80",3.85,0.08,1.12,2.53,151.4,0.06,1.05,4.95,21.15,0,0.14,30.49,487.55,0.04,0.01,0.02,0.09,0,5.42,260.49,"2,199.32",86.67,0.34,91.04,19.4,277.85,18.84,97.54,18.7,52.8,7.84,57.34,8.07,0.03,0,67.86,"-9,999.00","-9,999.00",-9999,-9999,-9999,-9999,-9999,-9999,
3/5/2012 15:15,MG_SOUT,SOUT-1249,GRAB,SW,6.97,-9999,75.3,4.1,4.88,6.89,0.23,11.12,57.03,1.67,0.95,14.18,41.95,0.73,0.002,4.47,"7,547.00","2,244.00",136.29,"54,778.00",113.12,"1,236.78","7,964.00",1.76,1.11,0.06,1.88,88.66,0.06,0,8.13,2.41,0,0.14,46.6,316.49,2.76,0.01,0.02,0.09,0,8.18,123.23,"1,718.42",43.83,0.34,51.59,12.75,209.88,8.92,54.28,12.42,37.46,4.34,36.13,4.74,0.03,0,145.89,"-9,999.00","-9,999.00",-9999,-9999,-9999,-9999,-9999,-9999,
